# RockClimbingSorting
This C++ project takes the 1000 top rated rock climbing routes across the United States and sorts and manages the data using data structures and algorithms.
The Squamish Butt Face,Squamish Buttress > The Chief > Squamish > British Columbia > Canada > North America > International,3.1,5.9,6,706
Psycho Crack Right,m. Crevice right and Psycho Wall > Peterskill > The Gunks > New York,3.2,5.8,1,707
Animation,Lower Animal World > Animal World > Boulder Canyon > Boulder > Colorado,3.1,5.8,1,708
Jefferson Airplane,Sunset North > Sunset Park > Tennessee,3.4,5.10a,1,709
Strawberry Jam,Crystal Freeway > Vedauwoo > Wyoming,3.5,5.8,2,710
Thin Air,Koala Rock > (w) The Marsupials > Smith Rock > Central Oregon > Oregon,3.2,5.10a,3,711
Plumb Line,Plumb Line Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah,3.2,5.10a,1,712
Prepackaged,Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California,3.2,5.10a,1,713
Chouinard's Crack (1st Half Pitch of Peking),(u) Red Wall > Smith Rock > Central Oregon > Oregon,3.2,-5.9,1,714
Haystack,East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,3.1,5.8,4,715
Edge of a Dream,Upper Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,3.2,5.7,1,716
Mouse's Misery,08: Two Pines Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin,3.2,5.10a R,1,717
Brown Eyed Girl,Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,3.2,5.10a,1,718
Pull My Finger,Stoned Wheat Thin Cliff > Main Island > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,3.3,5.10a,3,719
Rat's Ass,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,3.2,5.8+,3,720
"Paha   Sapa aka ""Chockstoned""",[Redacted] > The Mohican > Spearfish Canyon > South Dakota,3.2,5.9,1,721
Lost in Space Direct,Sheep's Nose > West Creek > South Platte > Colorado,3.2,5.9,4,722
High Test,Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia,3.8,5.9+,1,723
Final Link,Crescent Crack Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah,3.2,5.9,1,724
Birch Tree Crack,05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin,3.2,5.8,1,725
Red Rider,3. Saddle Tramp > 2. Central (Blooming Rose Claim Jumper Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming,3.2,5.10a,1,726
Send Me on My Way,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,3.2,-5.9,1,727
Le Petit Arbre,Lower Blair I > Lower Blair I II III and vicinity > Blair (overview) > Vedauwoo > Wyoming,3.2,5.8,2,728
Fingertrip Variation,Beckey's Wall Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah,3.3,5.8+ PG13,1,729
Wrinkles in Time,Dream Dome > Upper Dream Canyon > Boulder > Colorado,3.2,-5.9,2,730
Bugs Bunny,The Bunny Slope > Sunshine > Spearfish Canyon > South Dakota,3.2,5.8,1,731
Loose Lady,Houser Buttress > Houser Buttress Area > Real Hidden Valley Vicinity > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California,3.2,5.10a,1,732
Recollections of Pacifica -(Central Slab),The Precipice aka The South Wall > -Acadia National Park > Maine,3.2,5.9,1,733
Saturated,Jimmywood > Foster Falls > Tennessee,3.1,5.8,1,734
Lost Face Overhangs I & II,05: Lost Face Area > 1: Prospect Point Rampart > West Bluff 05 - West Rampart > Devil's Lake > Baraboo Range > Wisconsin,3.6,5.8,1,735
Tennessee,Rose Ledge > Western MA > Massachusetts,3.3,-5.1,1,736
Gemini Crack,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,3.2,5.8,2,737
Finally,Nautilus > Vedauwoo > Wyoming,3.2,5.9,1,738
West Ridge,Paisano Pinnacle > Silver Star and Wine spires > Washington Pass > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington,3.1,5.8+,8,739
Black Magic,Lotta Balls Wall > 14-First Creek Canyon > Red Rock > Southern Nevada > Nevada,3.1,5.8,4,740
Rat Stew,Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky,3.2,5.10a,1,741
Cold September Corner,Sunnyside Crags > 09-Icebox Canyon > Red Rock > Southern Nevada > Nevada,3.2,5.8,1,742
The Flake,Intersection Rock > Hidden Valley Campground > Hidden Valley Area > Joshua Tree National Park > California,3.2,5.8,1,743
Colorado Northeast Ridge,Kingfisher > Fisher Towers > Southeast Utah > Utah,3.1,5.8 C2,1,744
Endeavor,White's Ledge > WM: Bartlett / Jackson Area > New Hampshire,3.2,5.7,7,745
West Crack,Owl Rock > Arches National Park > Southeast Utah > Utah,3,5.8,1,746
South East Corner,South Face > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington,3.1,5.7,6,747
Colorado Crack,Conan's Corridor > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California,3.2,5.9,1,748
Purblind Pillar,Angel Food Wall > 06-White Rock Spring > Red Rock > Southern Nevada > Nevada,3.1,5.8,6,749
Columbian Crack,Elephant Rock - East > Elephant Rock > City of Rocks > South Idaho > Idaho,3.1,5.7,1,750
Steppenwolf,Turkey Perch > Turkey Rocks > South Platte > Colorado,3.2,5.9,1,751
Panty Raid,Panty Wall > 03-First Pullout (Calico I) > Red Rock > Southern Nevada > Nevada,3.2,5.10a,1,752
Sticky Revelations,Prophesy Wall > Saint George > Southwest Utah > Utah,3.1,5.10a,3,753
Party in Your Pants,(e) Near End (aka Twin Cracks Area) > Sunshine Wall > Echo Basin > Frenchman Coulee AKA Vantage > Central Region > Washington,3.2,5.8,1,754
Nirvana,Nirvana Buttress > Boynton Canyon > Dry Creek Road Area > West Sedona > Sedona Area > Northern Arizona > Arizona,3.4,5.9,3,755
Aries (aka The Lizard),(A) Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington,3.1,5.8+,5,756
Fallout,Coke Bottle > Vedauwoo > Wyoming,3.2,5.9,1,757
Spontaneous Conga Line,The Draw Pile. > Crags Against Humanity > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,2.5,5.8,1,758
She got the Bosch I got Drilled,Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge > West Virginia,3.2,5.10a,1,759
Black Gold,Creek Side > Clear Creek Canyon > Golden > Colorado,2.9,5.7,5,760
Serpentine,(m) The Weeping Wall > Suicide Rock > Tahquitz & Suicide Rocks > California,3.2,5.9,3,761
Angel's Delight,The Overlook > Oak Creek Canyon Overlook > Flagstaff Area > Northern Arizona > Arizona,3.2,-5.8,1,762
Birthday Crack,7.2.1 - Birthday Rocks > East Bluff 07 - Railroad Tracks > Devil's Lake > Baraboo Range > Wisconsin,3.2,5.7+,1,763
Cocopuss,Coco Crag > 01-Calico Basin > Red Rock > Southern Nevada > Nevada,3.2,-5.1,1,764
Over Easy,Middle Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California,3.2,5.7,1,765
The Young and the Rackless,Upper East Face > East Blob > Blob Rock Area > Boulder Canyon > Boulder > Colorado,2.9,5.9,4,766
Fine Nine,D. Lovely Tower > C. North Falls > *Jackson Falls > Illinois,3.2,5.9,1,767
Thin Slabs / Thin Slabs Direct,g. V3 - Middle Earth > The Trapps > The Gunks > New York,3.1,5.7+,3,768
Bushwhack Crack,Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah,3.1,5.8,2,769
Alcoa Presents,Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia,3.2,5.8,1,770
Orgasm,12: Rainy Wednesday Tower > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin,3.2,5.8,1,771
P-Crack,P-Wall > Bishop Peak > San Luis Obispo > Central Coast > California,3.2,-5.9,1,772
The Mutt and Jeff,The Wedge > Humbug Spires > Southwest Region > Montana,3.7,5.8,5,773
Pony Express,West Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California,3.2,5.8,2,774
Potash Bong Hit,Wall Street > Potash Road > Southeast Utah > Utah,3,5.9+,1,775
Back in Time,Necromancer Wall > 09-Icebox Canyon > Red Rock > Southern Nevada > Nevada,3.6,5.10a,1,776
Aqua Knobby,Pywiak Dome > Tuolumne Meadows > Yosemite National Park > California,3.2,5.9 PG13,4,777
Classic Crack,Eight-Mile Rock > Eight Mile Area > Icicle Creek > Leavenworth > Central-East Cascades Wenatchee & Leavenworth > Washington,3.1,5.8+,1,778
V-3,g. V3 - Middle Earth > The Trapps > The Gunks > New York,3.1,5.7,3,779
Sheer Stress,(3) Red Wall > Broughton Bluff > Portland & The Gorge > Oregon,3.2,5.10a,2,780
Selaginella,Second Tier > Five Open Books > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California,3.1,5.8,4,781
Arachnid Traction,The Creature Wall > B: Chapel Pond Pass > Adirondacks > New York,3.2,5.8,1,782
Jubilant Song,South Face > 18-Windy Peak > Red Rock > Southern Nevada > Nevada,3.1,5.8,8,783
Earthbound Misfit,A. The Gallery > B. West Falls > *Jackson Falls > Illinois,3.2,5.10a,1,784
Catapult,Lower Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades Wenatchee & Leavenworth > Washington,3.2,5.8,2,785
Eight Flake,Dr. Seuss / Prototype Wall > Reimers Ranch > Austin Area > Texas,3.1,5.8,1,786
Farley,East Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California,3.2,5.9,1,787
Totally Flaked,Head Shop Wall > The Mohican > Spearfish Canyon > South Dakota,3.2,5.10a,1,788
Atman,Yin and Yang Cliff > Kraft Mountain Area > 01-Calico Basin > Red Rock > Southern Nevada > Nevada,3.1,5.10a,1,789
[Redacted],Walls Of Moria > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas,3.2,5.10a,1,790
Wendy's Arete,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge > West Virginia,3.1,5.7,1,791
After Seven,5. Manure Pile Buttress (aka Ranger Rock) > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California,3.1,5.8,1,792
Backflip,The Bookmark > Lumpy Ridge > Estes Park Valley > Colorado,3.1,-5.9,4,793
Solitaire,Borneo > South Seas > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota,3.2,5.7,1,794
Heart of the Sun,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,3.1,5.9,1,795
The Gobbler,Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada,3.2,-5.1,3,796
Couldn't be Schmooter,Winter Heat Wall > Kraft Mountain Area > 01-Calico Basin > Red Rock > Southern Nevada > Nevada,3.2,-5.9,1,797
North Face,Lone Eagle Peak > Indian Peaks > Alpine Rock > Colorado,3,5.7,11,798
Head Over Heals,Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California,3.2,5.10a,1,799
Left Handed Jew,Turkey Perch > Turkey Rocks > South Platte > Colorado,3.1,5.7+,1,800
Scream Cheese,Anteater - West > Anteater Rock > City of Rocks > South Idaho > Idaho,3.1,5.9,1,801
Private Idaho,Bath Rock - West > Bath Rock > City of Rocks > South Idaho > Idaho,3.1,5.9,1,802
Fantasia,East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,3.6,5.9 R,3,803
Positively 4th Street,2. Lower Brother > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California,3.2,5.9,2,804
Retaliation,Barber Wall > *Cathedral Ledge > New Hampshire,3.1,5.9,3,805
Ugly Fat Mean Come to Mammoth Be a Queen,Area 13 - Left Side > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,3.1,5.7,1,806
The Tooth Fairy,Summer-Fall (rock) > The Tooth > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington,3.1,5.9,6,807
Chockstone,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,3.2,5.9+,1,808
Sunset Slab,(7) Flounder and Cod Rock > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon,3.2,5.9,1,809
Five Finger Discount,Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky,3.2,5.8,1,810
Gruff,(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon,3.2,5.10a,1,811
Insuhlation,i. High E > The Trapps > The Gunks > New York,3.1,5.9,2,812
African Herbman,North Forty Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas,3.2,5.8,1,813
Geisha Girl,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia,3.1,5.8,1,814
Mystery Achievement,Super Hits - Bloody Fingers > Breadloaves > City of Rocks > South Idaho > Idaho,3.1,5.7,1,815
Mosquito,Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International,3.1,5.8,1,816
Tower Route,Y-Crack Wall > Necedah (Petenwell Bluff) > Central > Wisconsin,3.1,5.10a,1,817
The Howling,The Warlock > The Needles > The Needles / Kern River > Western Sierra > California,3.1,5.10a PG13,2,818
Ragged Edges,Ragged Edges Area > 07-Willow Spring > Red Rock > Southern Nevada > Nevada,3.1,5.8,2,819
Special K,K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington,3.2,5.8,1,820
Open Book,Disappointment Peak > Grand Teton National Park > Wyoming,3.5,5.9,6,821
Old Milwaukee Road,Deception Wall > Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington,3.1,5.10a,1,822
Broadway,Main Cliff > Ragged Mountain > Central Valley > Connecticut,3.1,5.8,1,823
La Vaca Peligrosa,2. La Vaca > 3. Right Side (Diamonds La Vaca Pronghorn Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming,3.1,5.8,1,824
Mockery,Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,3.1,5.8,1,825
Crynoid Corner,Cactus Cliff > Shelf Road > Canon City > Colorado,3.1,5.7,1,826
Tasting Time,Indecent Exposure > Blue Sky > Spearfish Canyon > South Dakota,3.4,5.10a,1,827
Sex Party,Middle East Wall > Frenchman Coulee > Frenchman Coulee AKA Vantage > Central Region > Washington,3.1,5.10a,1,828
Out of Gas,Eavesdown Docks > Serenity > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah,3.1,5.9,1,829
Unfinished Concerto,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,3.1,5.9+,3,830
LaCholla Jackson,Cactus Cliff > Shelf Road > Canon City > Colorado,3.1,5.8+,1,831
Right Toilet Bowl Crack,Temple of Sinawava > Zion National Park > Southwest Utah > Utah,3.1,5.10a,5,832
Mister Masters,Sunnyside Crags > 09-Icebox Canyon > Red Rock > Southern Nevada > Nevada,3.2,5.9+,1,833
Masterpiece,Bonsai > *Rumney > New Hampshire,3.1,5.10a,1,834
R-4,Rupley Towers > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,3.5,5.9,1,835
Thing In Between,Gallatin Tower > West Side > Gallatin Canyon > Southwest Region > Montana,3.2,5.9,1,836
Manic Impression,Funk Rock City > Northern Gorge > Red River Gorge > Kentucky,3.1,5.10a,1,837
Ricochet,Pistol Whipped Wall > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear City Area > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California,3.1,5.10a,1,838
The Burn,Southwest Corner > South Peak - West Face > Seneca Rocks > West Virginia,3.1,5.8,2,839
West Country,Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California,3,5.7,4,840
Key Lime Sky,Oxygen Wall > Right Fork > Maple Canyon > Central Utah > Utah,3.1,5.8,1,841
The Great Chasm,The Great Chasm > Middle Fork > Maple Canyon > Central Utah > Utah,3.1,5.7,3,842
V3,Cadillac Crag > Eldorado Canyon SP > Boulder > Colorado,3.1,5.8,1,843
Reggae,Wind Tower - SW Face > The Wind Tower > Eldorado Canyon SP > Boulder > Colorado,3.1,5.8,2,844
Environmental Impact,Pebble Beach > Northern Gorge > Red River Gorge > Kentucky,3.1,5.7,2,845
Craig's Crack,Limbo Area > Mission Gorge > South San Diego County > San Diego County > California,3.1,5.8,1,846
Second Coming,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,3,5.7,2,847
Byrd's Classic,Byrd's > East  Animas > Durango > Colorado,3.3,5.8,2,848
Lunchmoney,Lower Capitalist Crag > Capitalist Crag > Clear Creek Canyon > Golden > Colorado,3.1,5.9+,1,849
Excalibur,Ivory Tower > El Toro (The Front Side) > El Potrero Chico > Nuevo Leon > Mexico > North America > International,3.1,-5.1,6,850
Handcrack-a-rete,The Coliseum > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado,3.1,5.7,2,851
Oby-won Ryobi,Darth Vader > *Rumney > New Hampshire,3.1,5.9+,1,852
The World's Toughest Milkman,The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International,3.1,5.8+,1,853
Emerald City,Rincon - L of Center Route > Rincon > Eldorado Canyon SP > Boulder > Colorado,3.1,5.9,1,854
The Surprise,First Tier > Five Open Books > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California,3.1,5.10a,3,855
30 Seconds Over Potash,Wall Street > Potash Road > Southeast Utah > Utah,3,5.8+,1,856
Machine Gun Jumblies,Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,3.1,5.10a,1,857
Chicken Delight,Barber Wall > *Cathedral Ledge > New Hampshire,3.1,5.9,1,858
Karate Crack,(k) The Dihedrals > Smith Rock > Central Oregon > Oregon,3.1,5.10a,1,859
Topless Twins,Brass Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada,3.1,5.9,1,860
After Six,5. Manure Pile Buttress (aka Ranger Rock) > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California,2.9,5.7,5,861
Rainbow Buttress,Eagle Wall > 12-Oak Creek Canyon > Red Rock > Southern Nevada > Nevada,3.1,5.8+,8,862
Black Lung,Barber Wall > *Cathedral Ledge > New Hampshire,3.1,5.8,1,863
Made In The Shade,The Canal Zone > Clear Creek Canyon > Golden > Colorado,3,-5.9,1,864
Chicago,07: Brinton's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin,3.1,5.9 R,1,865
Traffic Jam,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,3.3,5.7+,1,866
Toxxxic Entertainment,Spiney Ridge > Shelf Road > Canon City > Colorado,3.1,5.10a,1,867
Higher Stannard,e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York,3.1,-5.9,3,868
Water into Wine,The Waterfall Walls > Old Road Crags > Ten Sleep Canyon > Wyoming,3.1,5.9,1,869
Lion's Jaw,(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon,3.1,5.8,1,870
Mineral Museum,The Crystal Tower > Clear Creek Canyon > Golden > Colorado,3.1,5.9,1,871
True Grit,Grit Wall > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado,3.1,5.8,1,872
The Rose,F - North End > Upper West > Bolton Area > 1. Northern Vermont > Vermont,4,5.10a,1,873
Crackerjack,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,3.1,5.8,2,874
Big Time,Castle Rock - South Face > Castle Rocks > Castle Rocks > South Idaho > Idaho,3.1,5.7,4,875
The Pulpit,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,3.1,5.8,5,876
Dos Chi Chis,Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California,3.1,5.10a,2,877
Overseer,Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California,3.1,5.9,1,878
The Great Circle,South Flank > Daff Dome > Daff Area > Tuolumne Meadows > Yosemite National Park > California,3.1,5.10a,2,879
Rock Candy,Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California,3.1,5.9+,1,880
Sensuous Mortician,Necromancer Wall > 09-Icebox Canyon > Red Rock > Southern Nevada > Nevada,3.1,5.9,1,881
Carey Corner,Main Cliff > Ragged Mountain > Central Valley > Connecticut,3.1,5.8,1,882
Moon Goddess Arete,Temple Crag > 09 - Palisades & Surrounding Peaks > High Sierra > California,3,5.8,18,883
Razor Worm,T-Wall East > The Tennessee Wall > Tennessee,3.1,5.8+,1,884
Coyotes at Sunset,Coyote Crag > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear City Area > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California,3.1,5.8,1,885
Curving Crack,1. Old Sandstone > East Bluff 01 - Sandstone Area > Devil's Lake > Baraboo Range > Wisconsin,3.1,5.8,1,886
One Dead Teardrop,Wonder Wall > El Potrero Chico > Nuevo Leon > Mexico > North America > International,3.1,5.9,1,887
B-B-Buttress,The Northwest Territories > *Rumney > New Hampshire,3.1,5.9+,1,888
Funky Bolt,Parking Lot Rock - East > Parking Lot Rock > City of Rocks > South Idaho > Idaho,3,5.9 R,1,889
One Summer's Eve,Garden of Eden Wall (Pool Area) > Cascade Canyon > Durango > Colorado,3.1,5.9,1,890
Mickey Mantle,Smooth Sole Wall - Right Side > (h) Smooth Sole Walls > Suicide Rock > Tahquitz & Suicide Rocks > California,3.4,5.8 R,1,891
Crack Parallel,West Face (The Pinnacle West Face) > North Cheyenne Canyon > Colorado Springs > Colorado,3.1,5.7+,2,892
The Misunderstanding,North Face > Whiskey Peak > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada,3.1,5.9,2,893
Empor,Cob Rock > Boulder Canyon > Boulder > Colorado,3,5.7+,3,894
Superior Crack,Palisade Head > Tettegouche SP (North Shore) > Minnesota,3.1,-5.9,1,895
Darth Vader's Revenge,Low Profile Dome > Tuolumne Meadows > Yosemite National Park > California,3.1,5.10a,1,896
Adolescent Homosapien,Decadent Wall > Breadloaves > City of Rocks > South Idaho > Idaho,3,5.7,1,897
Cry Baby,(k) The Dihedrals > Smith Rock > Central Oregon > Oregon,3.1,5.8+,1,898
Persistent Vegetative State,Little Eiger > Clear Creek Canyon > Golden > Colorado,3.1,5.10a/b,1,899
Chocolate Corner,Donnelly Canyon > Indian Creek > Southeast Utah > Utah,3,5.9+,1,900
Sky Ridge,(1) Northeast Face > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon,3.1,5.8 R,3,901
West Crack (aka Star Wars),Lower Peanuts > Peanuts Walls > Eldorado Canyon SP > Boulder > Colorado,3,5.8,2,902
Oyster,Holiday Block > Sand Rock > Alabama,3.1,5.10a,1,903
Hiatus,Left Book > Lumpy Ridge > Estes Park Valley > Colorado,3,5.7+,3,904
East Crack,East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,3,5.8,3,905
Skylight Arete,Pipeline Wall > Telluride/Norwood area > Colorado,3.4,5.8,3,906
Wild Turkey,Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington,3,5.7,1,907
Brush Your Teeth,Ice Cream Parlor > Kane Springs Canyon > Southeast Utah > Utah,2.8,5.9,1,908
Gouda,Swiss Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona,3.1,5.9,1,909
July 4th,"Euphamiah Beresford Memorial Wall a.k.a. ""The Butt Rocks Wall"" > Sunshine > Spearfish Canyon > South Dakota",3.5,5.10a,1,910
Ride the Wild,Lower Looner Land > The Mine Area > Queen Creek Canyon > Central Arizona > Arizona,3.1,5.9,1,911
Demanda,Spaghetti Western Wall > Upper East Fork (UEF) > Jemez Mountains and Jemez Valley > New Mexico,3.1,5.9+,1,912
The Open Book,Summit Wall > Lone Peak Cirque > Central Wasatch > Wasatch Range > Utah,3,5.7+,5,913
Stoner's Boner,Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,3.1,5.9,1,914
Black Streak,Devil's Castle > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah,3,5.10a/b PG13,7,915
Nervous in Suburbia,Wall Street > Potash Road > Southeast Utah > Utah,3,5.10a,1,916
La Cosita Right,Little John and La Cosita > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,3.1,5.9,1,917
Snooky's Return,f. The Guides' Wall (Madame G's) > The Trapps > The Gunks > New York,3.1,5.8,3,918
Beulah's Book,Solar Slab - Lower Tier > 12-Oak Creek Canyon > Red Rock > Southern Nevada > Nevada,3,5.9,3,919
Bush & Dirt Crack aka Pseudo-Cenotaph aka I Need a Shower,Jabba Buttress > East  Animas > Durango > Colorado,3.1,5.8,2,920
Chasin' the Lizard,Rattletale Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington,3.1,5.10a,1,921
Ticks Are For Kids,Lilly Bluff > Obed & Clear Creek > Tennessee,3.1,5.10a,1,922
Agatha Christie (Direct),North Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,3.1,5.8,1,923
The Climb Too Tough To Die,The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona,3.1,5.10- PG13,6,924
Glass Ocean,Glass Ocean and Environs > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah,3.1,5.8+,1,925
First Best,Gallatin Tower > West Side > Gallatin Canyon > Southwest Region > Montana,3.1,-5.1,1,926
Harpoon,Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,3.1,5.10a,1,927
Broken Sling,a. Beginning of cliff to Gelsa > The Near Trapps > The Gunks > New York,3.1,5.8+ PG13,2,928
Don't Feed The Monkey,Orangutan Wall > Left Fork > Maple Canyon > Central Utah > Utah,3.1,5.7,1,929
The Ramp,Lunch Rock > Mission Gorge > South San Diego County > San Diego County > California,3,5.7,1,930
Mullah,California Ridge > Castle Rock Area > San Francisco Bay Area > California,3,5.10a,1,931
Wong Climb,(d) Northwest Recess > Tahquitz Rock > Tahquitz & Suicide Rocks > California,3.1,5.8,2,932
Absurdland,g. V3 - Middle Earth > The Trapps > The Gunks > New York,3.1,5.8+,1,933
Tomato,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,3.1,5.8,2,934
Reed's Pinnacle Regular Route,Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,3.1,5.9,4,935
Grand Central,a. Beginning of cliff to Gelsa > The Near Trapps > The Gunks > New York,3.1,5.9,2,936
False Alarm Jam,12: Rainy Wednesday Tower > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin,3.1,5.7,1,937
Blonde Ambition,Sunset South > Sunset Park > Tennessee,3.1,5.7+,1,938
Miranda Rayne,The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky,3.1,5.9,1,939
